folder;file;point1_x;point1_y;point2_x;point2_y
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;4.4_19;801.5;688.5;714.5;853.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;4.4_19;976.5;649.5;1053.5;703.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;4.4_19;967.5;618.5;983.5;659.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;4.5_20;1004.5;619.5;1059.5;654.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.1_1;364.5;375.5;347.5;450.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.1_1;371.5;346.5;378.5;392.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.1_1;464.5;783.5;566.5;725.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.1_1;501.5;238.5;494.5;266.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.1_1;499.5;258.5;493.5;265.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.1_1;504.5;238.5;499.5;244.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.1_1;509.5;235.5;554.5;222.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.1_1;994.5;725.5;1058.5;766.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.1_1;987.5;688.5;999.5;734.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.2_2;395.5;385.5;486.5;352.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.2_2;429.5;790.5;542.5;733.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.2_2;465.5;270.5;444.5;330.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.2_2;448.5;337.5;484.5;346.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.2_2;458.5;339.5;465.5;345.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.2_2;470.5;346.5;481.5;344.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.2_2;461.5;260.5;560.5;220.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.2_2;594.5;11.5;605.5;68.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.3_3;183.5;784.5;270.5;730.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.3_3;323.5;298.5;438.5;234.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.3_3;454.5;231.5;552.5;198.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.3_3;529.5;723.5;593.5;831.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.3_3;601.5;15.5;622.5;74.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.4_4;352.5;437.5;333.5;575.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.4_4;372.5;379.5;449.5;317.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.4_4;377.5;368.5;360.5;420.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.4_4;766.5;367.5;831.5;351.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.4_4;844.5;358.5;838.5;395.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.4_4;841.5;363.5;844.5;371.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.4_4;972.5;696.5;1012.5;710.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.4_4;1020.5;712.5;1051.5;757.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.5_5;336.5;526.5;421.5;483.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.5_5;400.5;442.5;433.5;507.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.5_5;338.5;572.5;350.5;621.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.5_5;444.5;348.5;387.5;436.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.5_5;441.5;343.5;515.5;299.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.5_5;629.5;16.5;626.5;114.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.5_5;632.5;875.5;650.5;867.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.5_5;635.5;870.5;649.5;871.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.5_5;643.5;868.5;649.5;871.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.5_5;681.5;837.5;664.5;864.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.5_5;666.5;855.5;674.5;851.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Left;5.5_5;781.5;747.5;754.5;840.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.1_1;103.5;294.5;159.5;310.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.1_1;199.5;310.5;234.5;320.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.1_1;222.5;315.5;229.5;321.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.1_1;323.5;410.5;388.5;692.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.1_1;482.5;504.5;517.5;582.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.1_1;501.5;575.5;549.5;589.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.1_1;541.5;584.5;546.5;623.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.1_1;550.5;622.5;637.5;628.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.1_1;933.5;1.5;901.5;53.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.2_2;80.5;320.5;160.5;317.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.2_2;336.5;461.5;311.5;570.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.2_2;328.5;628.5;405.5;879.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.2_2;777.5;768.5;814.5;882.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.2_2;869.5;77.5;924.5;23.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.3_3;47.5;335.5;122.5;352.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.3_3;143.5;347.5;213.5;358.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.3_3;279.5;459.5;340.5;469.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.3_3;286.5;418.5;279.5;460.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.3_3;283.5;431.5;286.5;435.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.3_3;315.5;463.5;321.5;468.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.3_3;324.5;476.5;377.5;622.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.3_3;472.5;551.5;493.5;634.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.3_3;486.5;632.5;561.5;647.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.3_3;781.5;796.5;830.5;912.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.3_3;947.5;1.5;884.5;82.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.4_4;83.5;347.5;200.5;339.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.4_4;423.5;495.5;449.5;585.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.4_4;477.5;582.5;516.5;621.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.4_4;446.5;590.5;489.5;580.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.4_4;522.5;632.5;584.5;627.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.4_4;897.5;4.5;865.5;56.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.5_5;57.5;297.5;211.5;324.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.5_5;319.5;419.5;341.5;544.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.5_5;345.5;539.5;423.5;647.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.5_5;424.5;492.5;441.5;536.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.5_5;447.5;540.5;520.5;585.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.5_5;581.5;628.5;611.5;607.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.5_5;611.5;147.5;723.5;135.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.5_5;807.5;731.5;851.5;831.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;1.5_5;919.5;1.5;884.5;37.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.1_6;83.5;319.5;190.5;319.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.1_6;163.5;314.5;209.5;339.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.1_6;457.5;507.5;489.5;597.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.1_6;499.5;641.5;576.5;628.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.1_6;782.5;746.5;829.5;907.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.2_7;52.5;303.5;132.5;313.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.2_7;303.5;426.5;315.5;563.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.2_7;321.5;556.5;382.5;644.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.2_7;367.5;486.5;377.5;597.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.2_7;380.5;605.5;479.5;704.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.2_7;444.5;526.5;457.5;580.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.2_7;571.5;675.5;615.5;719.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.2_7;632.5;720.5;699.5;710.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.2_7;769.5;767.5;823.5;888.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.2_7;896.5;7.5;857.5;63.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.3_8;112.5;288.5;190.5;310.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.3_8;359.5;432.5;360.5;451.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.3_8;360.5;466.5;362.5;507.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.3_8;368.5;537.5;404.5;636.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.3_8;419.5;657.5;440.5;739.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.3_8;450.5;211.5;527.5;135.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.3_8;452.5;528.5;470.5;577.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.3_8;521.5;582.5;577.5;559.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.3_8;566.5;123.5;572.5;163.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.3_8;571.5;152.5;568.5;163.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.3_8;767.5;716.5;840.5;895.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.3_8;857.5;5.5;818.5;61.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.4_9;105.5;341.5;174.5;347.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.4_9;355.5;510.5;399.5;672.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.4_9;384.5;661.5;449.5;687.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.4_9;798.5;770.5;815.5;844.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.4_9;898.5;83.5;966.5;16.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.5_10;420.5;557.5;478.5;597.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.5_10;477.5;588.5;480.5;623.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.5_10;563.5;675.5;603.5;636.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.5_10;522.5;649.5;578.5;665.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.5_10;755.5;748.5;849.5;940.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;2.5_10;869.5;33.5;860.5;83.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.1_11;78.5;336.5;156.5;329.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.1_11;375.5;496.5;394.5;571.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.1_11;405.5;597.5;423.5;669.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.1_11;422.5;665.5;467.5;667.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.1_11;538.5;733.5;639.5;719.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.1_11;462.5;699.5;553.5;738.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.1_11;455.5;675.5;465.5;708.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.1_11;471.5;564.5;479.5;593.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.1_11;475.5;585.5;480.5;591.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.1_11;478.5;581.5;476.5;590.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.1_11;474.5;601.5;568.5;659.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.1_11;580.5;643.5;562.5;662.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.1_11;766.5;733.5;790.5;785.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.1_11;879.5;83.5;942.5;21.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.2_12;277.5;502.5;279.5;629.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.2_12;286.5;605.5;311.5;806.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.2_12;413.5;573.5;436.5;664.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.2_12;490.5;657.5;541.5;730.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.2_12;530.5;726.5;611.5;738.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.2_12;743.5;820.5;793.5;933.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.2_12;899.5;83.5;936.5;47.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.3_13;108.5;428.5;248.5;438.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.3_13;444.5;587.5;447.5;734.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.3_13;515.5;646.5;539.5;780.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.3_13;501.5;699.5;572.5;719.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.3_13;538.5;779.5;597.5;798.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.3_13;939.5;59.5;933.5;83.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.3_13;941.5;64.5;935.5;71.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.4_14;65.5;361.5;146.5;381.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.4_14;246.5;487.5;263.5;608.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.4_14;295.5;680.5;342.5;825.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.4_14;328.5;557.5;339.5;645.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.4_14;335.5;660.5;402.5;702.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.4_14;395.5;591.5;392.5;690.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.4_14;406.5;699.5;474.5;793.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.4_14;493.5;812.5;592.5;793.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.4_14;913.5;29.5;888.5;83.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.5_15;83.5;391.5;203.5;399.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.5_15;332.5;550.5;336.5;556.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.5_15;362.5;594.5;413.5;666.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.5_15;331.5;593.5;419.5;603.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.5_15;332.5;522.5;337.5;594.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.5_15;451.5;603.5;485.5;702.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.5_15;765.5;803.5;810.5;904.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;3.5_15;924.5;21.5;886.5;83.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.1_16;63.5;353.5;149.5;375.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.1_16;296.5;494.5;322.5;606.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.1_16;326.5;636.5;345.5;754.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.1_16;357.5;779.5;390.5;846.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.1_16;429.5;589.5;447.5;684.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.1_16;443.5;681.5;528.5;695.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.1_16;777.5;822.5;819.5;908.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.1_16;876.5;64.5;872.5;83.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.1_16;871.5;72.5;873.5;81.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.1_16;874.5;77.5;869.5;83.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.2_17;116.5;350.5;179.5;373.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.2_17;311.5;472.5;304.5;503.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.2_17;304.5;496.5;307.5;504.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.2_17;309.5;491.5;304.5;497.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.2_17;310.5;516.5;345.5;612.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.2_17;341.5;623.5;380.5;686.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.2_17;385.5;690.5;442.5;690.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.2_17;751.5;783.5;788.5;870.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.2_17;808.5;620.5;1040.5;492.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.2_17;925.5;14.5;870.5;83.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.3_18;107.5;345.5;259.5;364.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.3_18;453.5;562.5;457.5;612.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.3_18;473.5;583.5;497.5;648.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.3_18;459.5;622.5;500.5;629.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.3_18;475.5;622.5;481.5;627.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.3_18;492.5;638.5;500.5;647.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.3_18;602.5;672.5;591.5;709.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.3_18;593.5;694.5;600.5;687.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.3_18;797.5;835.5;834.5;941.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.4_19;87.5;376.5;166.5;391.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.4_19;171.5;392.5;184.5;395.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.4_19;163.5;382.5;197.5;405.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.4_19;246.5;455.5;265.5;607.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.4_19;310.5;509.5;323.5;655.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.4_19;407.5;580.5;421.5;690.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.4_19;469.5;714.5;566.5;798.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.4_19;481.5;252.5;598.5;151.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.4_19;583.5;703.5;572.5;793.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.4_19;620.5;165.5;683.5;126.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.4_19;600.5;144.5;621.5;165.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.4_19;687.5;120.5;723.5;137.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.4_19;802.5;507.5;864.5;489.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.4_19;931.5;39.5;900.5;83.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.5_20;335.5;513.5;355.5;629.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.5_20;352.5;635.5;390.5;716.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.5_20;376.5;721.5;450.5;750.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.5_20;464.5;593.5;454.5;678.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.5_20;464.5;701.5;566.5;872.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.5_20;532.5;651.5;591.5;745.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.5_20;625.5;706.5;588.5;744.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.5_20;758.5;820.5;807.5;833.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.5_20;805.5;835.5;851.5;934.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;4.5_20;893.5;30.5;868.5;83.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;5.1_21;300.5;486.5;308.5;583.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;5.1_21;326.5;586.5;323.5;679.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;5.1_21;324.5;697.5;355.5;786.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;5.1_21;355.5;804.5;398.5;824.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;5.1_21;425.5;565.5;462.5;687.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area3_Right;5.1_21;484.5;708.5;542.5;783.5
